Label,Type,TrainDelta,TestDelta,AP_Eng,HDG_Mode,ALT_Mode,HDG_Ref,TurnK,ALT_Ref,Pwheel,Throttle,alt,State
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7156.52399026947,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7156.30118780471,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7156.07980016777,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7155.85968756767,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7155.64085964935,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7155.42354610013,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7155.20806134468,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7154.99466017064,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7154.78343677294,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7154.57436813463,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7154.36742462237,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7154.16264603151,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7153.96013954429,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7153.76003459216,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7153.56243482448,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7153.36740440547,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7153.17498382601,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7152.98521664415,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7152.79816368888,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7152.61389843331,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7152.43249602933,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7152.25402278487,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7152.07853372969,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7151.90607797024,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7151.73670527636,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7151.57046862309,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7151.40742264624,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7151.24762048389,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7151.09111181004,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7150.93794314873,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7150.78815924906,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7150.64180444241,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7150.49892294926,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7150.35955837742,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7150.22375308047,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7150.09154790353,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7149.96298236651,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7149.83809500591,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7149.7169237109,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7149.59950570481,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7149.48587732665,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7149.37607423694,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7149.27013088481,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7149.16808114272,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7149.06995802247,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7148.9757937544,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7148.88561981745,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7148.79946700792,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7148.7173653793,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7148.63934413835,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7148.56543199773,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7148.49565678691,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7148.4300455729,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7148.36862468062,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7148.31141970925,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7148.25845553979,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7148.20975632946,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7148.16534550278,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7148.12524574823,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7148.08947902343,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7148.05806656619,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7148.03102890235,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7148.00838588692,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7147.99015662488,Critical
1,0,0,0,1,0,1,-18.865315421164,27.0776373577427,7260,5.195177346794,0.90646769678289,7147.97635960995,Critical
