Label,Type,TrainDelta,TestDelta,AP_Eng,HDG_Mode,ALT_Mode,HDG_Ref,TurnK,ALT_Ref,Pwheel,Throttle,alt,State
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7155.77648260805,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7155.54820851891,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7155.3213105747,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7155.09565437411,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7154.87126982115,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7154.64839705721,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7154.42734506374,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7154.20834373754,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7153.9914653154,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7153.77668282995,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7153.56397803673,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7153.35340478692,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7153.14507743699,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7152.93912403786,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7152.73564260539,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7152.53469353077,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7152.33631775397,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7152.14056279263,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7151.9474937278,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7151.75718689314,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7151.56971822163,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7151.38515375232,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7151.20354872337,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7151.02495353038,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7150.84941999443,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7150.67700314754,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7150.50775915243,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7150.34174206281,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7150.17900220532,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7150.01958682385,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7149.86354160446,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7149.71091191961,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7149.56174292885,Critical
1,0,0,0,1,0,1,109.467132305432,35.9944504388873,7260,7.03525070195001,0.897105199016051,7149.41607896369,Critical
