Label,Type,TrainDelta,TestDelta,AP_Eng,HDG_Mode,ALT_Mode,HDG_Ref,TurnK,ALT_Ref,Pwheel,Throttle,alt,State
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7156.09204347945,Critical
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7155.86612489644,Critical
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7155.64163441057,Critical
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7155.41843293663,Critical
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7155.19653719328,Critical
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7154.97618017645,Critical
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7154.75767155833,Critical
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7154.54125088741,Critical
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7154.32699931991,Critical
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7154.11489102352,Critical
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7153.90490184645,Critical
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7153.69707831853,Critical
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7153.49153044621,Critical
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7153.28838584015,Critical
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7153.08774403337,Critical
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7152.88966633804,Critical
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7152.69419269324,Critical
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7152.50136811434,Critical
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7152.31125509519,Critical
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7152.12392784502,Critical
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7151.93946124489,Critical
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7151.75792084677,Critical
1,0,0,0,1,0,1,48.2441958104883,13.4040353509315,7260,18.7771629980346,0.98256306506381,7151.57936115636,Critical
