Label,Type,TrainDelta,TestDelta,AP_Eng,HDG_Mode,ALT_Mode,HDG_Ref,TurnK,ALT_Ref,Pwheel,Throttle,alt
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.4094488189
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.40912099979
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.40807180058
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.40630465827
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.40381187932
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.40057622005
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.39657106158
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.39176250319
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.38611002221
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.37956743779
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.37208381392
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.36360430235
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.35407092633
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.34342330654
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.33159933064
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.31853576795
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.30416883126
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.28843468753
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.27126991959
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.25261194096
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.23239936599
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.21057233747
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.18707281416
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.16184482026
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.13483465939
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.10599109506
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.0752655
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.04261197661
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7224.00798745041
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7223.97135173888
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7223.93266759745
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7223.89190074474
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7223.8490198688
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7223.80399661629
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7223.75680556614
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7223.70742418942
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7223.65583279695
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7223.60201447603
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7223.54595501776
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7223.48764283622
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7223.42706888058
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7223.36422654147
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7223.29911155255
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7223.23172188811
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7223.16205765792
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7223.09012099982
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7223.01591597098
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7222.93944843848
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7222.86072596981
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7222.77975772386
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7222.69655434292
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7222.61112784609
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7222.5234915246
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7222.43365983923
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7222.34164832031
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7222.24747347045
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7222.15115267024
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7222.05270408712
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7221.95214658761
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7221.84949965295
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7221.74478329832
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7221.63801799558
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7221.52922459977
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7221.4184242792
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7221.30563844921
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7221.19088870966
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7221.07419678592
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7220.95558447355
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7220.83507358638
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7220.71268590811
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7220.58844314728
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7220.4623668954
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7220.33447858838
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7220.20479947098
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7220.0733505642
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7219.94015263561
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7219.8052261723
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7219.66859135661
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7219.53026804425
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7219.39027574488
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7219.24863360498
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7219.10536039287
1,0,0,0,0,0,1,161.84507662572,43.1734943233921,7260,23.914847976136,0.823959816337535,7218.96047448578
