Label,Type,TrainDelta,TestDelta,AP_Eng,HDG_Mode,ALT_Mode,HDG_Ref,TurnK,ALT_Ref,Pwheel,Throttle,alt
1,0,0,0,0,0,1,-164.490386027745,4.59766433465767,7260,24.1054099641045,0.826630818548323,7224.4094488189
1,0,0,0,0,0,1,-164.490386027745,4.59766433465767,7260,24.1054099641045,0.826630818548323,7224.40912601773
1,0,0,0,0,0,1,-164.490386027745,4.59766433465767,7260,24.1054099641045,0.826630818548323,7224.40809162504
1,0,0,0,0,0,1,-164.490386027745,4.59766433465767,7260,24.1054099641045,0.826630818548323,7224.4063486622
1,0,0,0,0,0,1,-164.490386027745,4.59766433465767,7260,24.1054099641045,0.826630818548323,7224.40388896756
1,0,0,0,0,0,1,-164.490386027745,4.59766433465767,7260,24.1054099641045,0.826630818548323,7224.40069478669
1,0,0,0,0,0,1,-164.490386027745,4.59766433465767,7260,24.1054099641045,0.826630818548323,7224.39673895107
1,0,0,0,0,0,1,-164.490386027745,4.59766433465767,7260,24.1054099641045,0.826630818548323,7224.39198698315
1,0,0,0,0,0,1,-164.490386027745,4.59766433465767,7260,24.1054099641045,0.826630818548323,7224.38639776132
1,0,0,0,0,0,1,-164.490386027745,4.59766433465767,7260,24.1054099641045,0.826630818548323,7224.37992448985
1,0,0,0,0,0,1,-164.490386027745,4.59766433465767,7260,24.1054099641045,0.826630818548323,7224.37251560771
1,0,0,0,0,0,1,-164.490386027745,4.59766433465767,7260,24.1054099641045,0.826630818548323,7224.36411563661
1,0,0,0,0,0,1,-164.490386027745,4.59766433465767,7260,24.1054099641045,0.826630818548323,7224.35466596957
1,0,0,0,0,0,1,-164.490386027745,4.59766433465767,7260,24.1054099641045,0.826630818548323,7224.34410560112
1,0,0,0,0,0,1,-164.490386027745,4.59766433465767,7260,24.1054099641045,0.826630818548323,7224.33237180069
1,0,0,0,0,0,1,-164.490386027745,4.59766433465767,7260,24.1054099641045,0.826630818548323,7224.31940073074
1,0,0,0,0,0,1,-164.490386027745,4.59766433465767,7260,24.1054099641045,0.826630818548323,7224.30512801166
1,0,0,0,0,0,1,-164.490386027745,4.59766433465767,7260,24.1054099641045,0.826630818548323,7224.28948923506
1,0,0,0,0,0,1,-164.490386027745,4.59766433465767,7260,24.1054099641045,0.826630818548323,7224.27242042787
1,0,0,0,0,0,1,-164.490386027745,4.59766433465767,7260,24.1054099641045,0.826630818548323,7224.2538584691
1,0,0,0,0,0,1,-164.490386027745,4.59766433465767,7260,24.1054099641045,0.826630818548323,7224.23374146166
1,0,0,0,0,0,1,-164.490386027745,4.59766433465767,7260,24.1054099641045,0.826630818548323,7224.2120090614
1,0,0,0,0,0,1,-164.490386027745,4.59766433465767,7260,24.1054099641045,0.826630818548323,7224.18860276568
1,0,0,0,0,0,1,-164.490386027745,4.59766433465767,7260,24.1054099641045,0.826630818548323,7224.1634661638
