Label,Type,TrainDelta,TestDelta,AP_Eng,HDG_Mode,ALT_Mode,HDG_Ref,TurnK,ALT_Ref,Pwheel,Throttle,alt
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.4094488189
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.40913990254
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.40814647997
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.40647042236
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.40410227258
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.40102286275
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.39720350327
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.39260812027
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.38719393456
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.38091244889
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.37371037247
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.36553048358
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.35631243124
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.3459934773
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.3345091805
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.32179402421
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.30778198964
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.29240707665
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.27560377423
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.25730748275
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.23745489045
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.21598430629
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.19283595167
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.16795221325
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.14127785923
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.1127602215
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.08234934591
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.04999811283
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7224.01566233036
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7223.9793008022
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7223.94087537228
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7223.90035094819
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7223.85769550526
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7223.8128800732
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7223.76587870699
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7223.7166684437
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7223.66522924685
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7223.61154393974
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7223.55559812924
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7223.49738012126
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7223.43688082915
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7223.3740936763
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7223.30901449379
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7223.24164141425
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7223.17197476281
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7223.10001694587
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7223.02577233861
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7222.94924717178
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7222.87044941858
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7222.78938868201
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7222.70607608334
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7222.62052415209
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7222.53274671799
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7222.44275880516
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7222.35057652893
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7222.25621699555
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7222.15969820491
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7222.06103895664
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7221.96025875959
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7221.85737774486
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7221.75241658249
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7221.64539640193
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7221.53633871615
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7221.42526534964
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7221.31219837013
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7221.19716002409
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7221.08017267596
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7220.96125875102
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7220.84044068193
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7220.71774085878
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7220.59318158262
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7220.46678502227
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7220.33857317459
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7220.20856782767
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7220.07679052728
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7219.94326254617
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7219.80800485621
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7219.67103810325
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7219.53238258456
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7219.39205822879
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7219.25008457825
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7219.1064807734
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7218.96126553957
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7218.81445717558
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7218.66607354432
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7218.51613206512
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7218.36464970776
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7218.21164298812
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7218.05712796527
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7217.90112023995
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7217.74363495433
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7217.58468679303
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7217.42428998516
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7217.26245830745
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7217.09920508836
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7216.93454321299
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7216.76848512886
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7216.60104285243
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7216.43222797623
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7216.26205167672
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7216.09052472262
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7215.91765748373
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7215.74345994033
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7215.56794169285
1,0,0,0,0,0,1,167.323289048428,42.817710103526,7260,29.4017044372848,0.837736027921667,7215.39111197197
