Label,Type,TrainDelta,TestDelta,AP_Eng,HDG_Mode,ALT_Mode,HDG_Ref,TurnK,ALT_Ref,Pwheel,Throttle,alt
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.4094488189
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.40914564226
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.40816915595
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.40652075559
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.40419044847
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.40115848232
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.39739553867
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.39286488364
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.38752305276
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.38132084528
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.37420425531
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.36611534033
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.35699302838
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.34677386501
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.33539270181
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.32278332804
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.30887904738
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.29361320177
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.27691964455
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.25873316502
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.23898986682
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.21762750239
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.19458576598
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.16980654742
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.14323414917
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.11481546902
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.08450015049
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.05224070362
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7224.01799259796
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7223.98171433023
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7223.94336746848
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7223.90291667503
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7223.86032970986
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7223.81557741649
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7223.768633692
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7223.71947544299
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7223.6680825289
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7223.61443769431
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7223.55852649169
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7223.50033719569
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7223.43986071048
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7223.37709047114
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7223.31202234015
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7223.24465450014
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7223.17498734357
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7223.10302336043
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7223.02876702453
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7222.95222467921
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7222.87340442305
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7222.79231599614
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7222.70897066748
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7222.62338112391
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7222.53556136104
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7222.4455265764
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7222.35329306538
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7222.25887811992
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7222.1622999304
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7222.06357749083
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7221.9627305075
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7221.85977931124
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7221.75474477332
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7221.64764822518
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7221.53851138189
1,0,0,0,0,0,1,-20.913830372775,31.3861568998728,7260,25.0549839045878,0.857595643517629,7221.42735626944
