Label,Type,TrainDelta,TestDelta,AP_Eng,HDG_Mode,ALT_Mode,HDG_Ref,TurnK,ALT_Ref,Pwheel,Throttle,alt
1,0,0,0,0,0,0,-102.279908773431,4.63133606496564,7180,26.2524259878021,0.878673304245059,7224.4094488189
1,0,0,0,0,0,0,-102.279908773431,4.63133606496564,7180,26.2524259878021,0.878673304245059,7224.40915174093
1,0,0,0,0,0,0,-102.279908773431,4.63133606496564,7180,26.2524259878021,0.878673304245059,7224.40819324998
1,0,0,0,0,0,0,-102.279908773431,4.63133606496564,7180,26.2524259878021,0.878673304245059,7224.40657423639
1,0,0,0,0,0,0,-102.279908773431,4.63133606496564,7180,26.2524259878021,0.878673304245059,7224.4042841383
1,0,0,0,0,0,0,-102.279908773431,4.63133606496564,7180,26.2524259878021,0.878673304245059,7224.40130258247
1,0,0,0,0,0,0,-102.279908773431,4.63133606496564,7180,26.2524259878021,0.878673304245059,7224.39759958214
1,0,0,0,0,0,0,-102.279908773431,4.63133606496564,7180,26.2524259878021,0.878673304245059,7224.39313770212
1,0,0,0,0,0,0,-102.279908773431,4.63133606496564,7180,26.2524259878021,0.878673304245059,7224.3878727497
1,0,0,0,0,0,0,-102.279908773431,4.63133606496564,7180,26.2524259878021,0.878673304245059,7224.38175477661
1,0,0,0,0,0,0,-102.279908773431,4.63133606496564,7180,26.2524259878021,0.878673304245059,7224.37472901706
1,0,0,0,0,0,0,-102.279908773431,4.63133606496564,7180,26.2524259878021,0.878673304245059,7224.36673676264
1,0,0,0,0,0,0,-102.279908773431,4.63133606496564,7180,26.2524259878021,0.878673304245059,7224.35771617526
1,0,0,0,0,0,0,-102.279908773431,4.63133606496564,7180,26.2524259878021,0.878673304245059,7224.34760303938
1,0,0,0,0,0,0,-102.279908773431,4.63133606496564,7180,26.2524259878021,0.878673304245059,7224.33633145519
1,0,0,0,0,0,0,-102.279908773431,4.63133606496564,7180,26.2524259878021,0.878673304245059,7224.32383447447
1,0,0,0,0,0,0,-102.279908773431,4.63133606496564,7180,26.2524259878021,0.878673304245059,7224.310044681
1,0,0,0,0,0,0,-102.279908773431,4.63133606496564,7180,26.2524259878021,0.878673304245059,7224.29489471774
1,0,0,0,0,0,0,-102.279908773431,4.63133606496564,7180,26.2524259878021,0.878673304245059,7224.27831776272
1,0,0,0,0,0,0,-102.279908773431,4.63133606496564,7180,26.2524259878021,0.878673304245059,7224.26024795604
1,0,0,0,0,0,0,-102.279908773431,4.63133606496564,7180,26.2524259878021,0.878673304245059,7224.24062078032
1,0,0,0,0,0,0,-102.279908773431,4.63133606496564,7180,26.2524259878021,0.878673304245059,7224.21937339685
1,0,0,0,0,0,0,-102.279908773431,4.63133606496564,7180,26.2524259878021,0.878673304245059,7224.19644493993
1,0,0,0,0,0,0,-102.279908773431,4.63133606496564,7180,26.2524259878021,0.878673304245059,7224.17177677172
