Label,Type,TrainDelta,TestDelta,AP_Eng,HDG_Mode,ALT_Mode,HDG_Ref,TurnK,ALT_Ref,Pwheel,Throttle,alt
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.4094488189
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.40918027533
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.40838250246
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.40718299514
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.40566877928
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.40379702454
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.40133816155
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.39797262212
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.39336950102
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.38721023123
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.37922545835
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.3692974547
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.3574405984
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.34369665695
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.3280541416
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.31043143651
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.29070871498
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.26876764259
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.2445136713
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.21787632615
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.188799326
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.15722911316
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.12310902512
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.08637927765
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.0469796583
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.00485239881
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7223.95994358171
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7223.91220301883
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7223.86158331957
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7223.80803912677
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7223.75152657004
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7223.692003202
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7223.62942821619
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7223.5637625781
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7223.49496896267
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7223.42301196256
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7223.34785730808
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7223.26947275614
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7223.18782725806
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7223.10289090656
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7223.01463533602
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7222.92303329328
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7222.82805881926
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7222.72968712702
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7222.62789455743
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7222.52265852847
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7222.41395749164
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7222.30177089293
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7222.18607913622
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7222.06686354739
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7221.94410633823
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7221.81779057067
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7221.6879001218
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7221.55441965037
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7221.41733456471
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7221.27663099205
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7221.13229574898
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7220.98431631283
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7220.8326807938
