Label,Type,TrainDelta,TestDelta,AP_Eng,HDG_Mode,ALT_Mode,HDG_Ref,TurnK,ALT_Ref,Pwheel,Throttle,alt
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.4094488189
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.40916009187
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.40830276451
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.40700600232
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.40535909154
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.40332369481
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.40067357824
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.39709090661
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.39224607999
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.38582163822
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.37754860133
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.36730877142
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.35511664312
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.34101468497
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.32499251589
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.30696969597
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.28682734334
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.26444765799
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.23973585228
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.21262065878
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.18304400193
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.15094982209
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.11627855942
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.07896737011
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7224.03895318059
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7223.99617569042
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7223.95057853564
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7223.90210903185
1,0,0,0,1,0,0,132.685317548825,15.7118820489121,7180,3.97615808228034,0.873112186389928,7223.85071708955
