Label,Type,TrainDelta,TestDelta,AP_Eng,HDG_Mode,ALT_Mode,HDG_Ref,TurnK,ALT_Ref,Pwheel,Throttle,alt
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.4094488189
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.40911264182
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.4080387806
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.40623136444
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.40368347945
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.40037873256
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.39629142028
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.39138860258
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.3856307543
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.37897271863
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.37136460058
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.36275260117
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.35307979334
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.34228684068
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.33031266056
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.3170950331
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.30257115788
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.28667816023
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.26935354903
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.25053562823
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.23016386423
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.20817921115
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.18452439648
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.1591441692
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.13198551257
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.10299782396
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.07213306382
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.03934587593
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7224.00459368111
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7223.96783674641
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7223.92903823172
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7223.88816421581
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7223.84518370356
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7223.80006861621
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7223.75279376628
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7223.70333681879
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7223.65167824026
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7223.59780123702
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7223.54169168407
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7223.48333804581
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7223.42273128992
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7223.35986479535
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7223.2947342555
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7223.22733757769
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7223.15767477955
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7223.08574788338
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7223.01156080904
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7222.93511926619
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7222.85643064641
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7222.77550391576
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7222.69234950837
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7222.60697922133
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7222.51940611148
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7222.4296443943
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7222.33770934527
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7222.24361720389
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7222.14738508075
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7222.0490308676
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7221.94857315078
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7221.84603112798
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7221.74142452856
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7221.63477353735
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7221.52609872212
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7221.41542096458
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7221.30276139514
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7221.18814133109
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7221.07158221852
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7220.95310557766
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7220.83273295173
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7220.71048585916
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7220.58638574915
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7220.46045396046
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7220.33271168328
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7220.20317992421
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7220.07187947414
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7219.9388308789
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7219.80405441269
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7219.66757005408
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7219.52939746447
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7219.38955596893
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7219.24806453933
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7219.10494177955
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7218.96020591274
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7218.81387477051
1,0,0,0,0,0,0,127.684691925104,36.384739411626,7180,18.7136508751298,0.819505196949164,7218.66596578391
