Label,Type,TrainDelta,TestDelta,AP_Eng,HDG_Mode,ALT_Mode,HDG_Ref,TurnK,ALT_Ref,Pwheel,Throttle,alt,State
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.4094488189,Critical
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.40918027533,Critical
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.40838250246,Critical
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.40718299514,Critical
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.40566877928,Critical
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.40379702454,Critical
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.40133816155,Critical
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.39797262212,Critical
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.39336950102,Critical
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.38721023123,Critical
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.37922545835,Critical
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.3692974547,Critical
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.3574405984,Critical
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.34369665695,Critical
1,0,0,0,1,0,0,20.6262560897143,6.18959676451791,7180,2.11228413456409,0.942714802318863,7224.3280541416,Critical
