Label,Type,TrainDelta,TestDelta,AP_Eng,HDG_Mode,ALT_Mode,HDG_Ref,TurnK,ALT_Ref,Pwheel,Throttle,alt,State
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.4094488189,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.40907838388,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.40797996453,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.40628948632,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.40410538843,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.40140749835,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.39798307453,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.39352129831,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.38769784033,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.38019971558,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.37075954731,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.3592575546,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.34570864321,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.33015858659,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.31260214967,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.29296440588,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.27113112541,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.24698798399,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.22044284078,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.19142679507,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.15988419364,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.12576158258,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.08900209892,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.04954554701,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7224.00733134183,Critical
1,0,0,0,1,0,1,42.2036885197628,35.42249097206,7180,2.34454234845681,0.795816939476552,7223.96230148271,Critical
